FROM_DATE,STORE_CODE,MODULE_TYPE,MODULE_NAME,AREA,FLOOR_NAME ,INDEX,MODULE_SIZE_WIDTH ,MODULE_SIZE_HEIGHT ,M2_MODULE 
2025/09/01,CHA002,GONDOLA,G34,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G35,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G36,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G37,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G38,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G39,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G4,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G40,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G41,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G42,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G43,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G44,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G45,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G46,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G47,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G48,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G49,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G5,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G50,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G51,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G52,NORMAL,1,3.0,440,95,4.0
2025/09/01,CHA002,GONDOLA,G53,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G54,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G55,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G56,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G57,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G58,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G59,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G60,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G61,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G62,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G63,NORMAL,1,3.0,540,95,5.0
2025/09/01,CHA002,GONDOLA,G6,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G7,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,G8,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GONDOLA,G9,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA002,GASHAPON_DISPLAY,GM1,NORMAL,1,1.0,140,127,2.0
2025/09/01,CHA002,GONDOLA,GP1,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,GONDOLA,GP2,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA002,ISLAND_DISPLAY,IP1,PROMOTION,1,1.0,246,100,2.0
2025/09/01,CHA002,PALLET_DISPLAY,P1,NORMAL,1,1.0,331,100,3.0
2025/09/01,CHA002,PALLET_DISPLAY,P2,NORMAL,1,1.0,331,100,3.0
2025/09/01,CHA002,PALLET_DISPLAY,P3,NORMAL,1,1.0,356,100,4.0
2025/09/01,CHA002,TREE_DISPLAY,TREE_HW,NORMAL,1,1.1,120,100,1.0
2025/09/01,CHA002,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1.0,157,50,1.0
2025/09/01,CHA002,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.1,120,100,1.0
2025/09/01,CHA002,WALL_SHELF,W1,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W10,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W11,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W12,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W13,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W14,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W15,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W16,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W17,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W18,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W19,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W2,NORMAL,1,1.3,90,220,2.0
2025/09/01,CHA002,WALL_SHELF,W20,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W21,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W22,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W23,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W24,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W25,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W26,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W27,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W28,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W29,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W3,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W30,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W31,NORMAL,1,2.8,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W32,NORMAL,1,2.8,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W33,NORMAL,1,2.8,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W34,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W35,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W36,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W37,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W38,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W39,NORMAL,1,2.8,90,180,2.0
2025/09/01,CHA002,WALL_SHELF,W4,NORMAL,1,2.8,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W40,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W41,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W42,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W43,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W44,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W45,NORMAL,1,2.8,120,180,2.0
2025/09/01,CHA002,WALL_SHELF,W46,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W47,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W48,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W49,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W50,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W51,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W52,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W53,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W5,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W6,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W7,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W8,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA002,WALL_SHELF,W9,NORMAL,1,1.3,120,220,3.0
2025/09/01,CHA003,CABINET,BATTERY_CABINET,NORMAL,1,1.0,30,50, -   
2025/09/01,CHA003,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.8,360,150,5.0
2025/09/01,CHA003,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.8,150,90,1.0
2025/09/01,CHA003,FLOOR,FLOOR,NORMAL,1,1.0,357,100,4.0
2025/09/01,CHA003,GONDOLA,G1,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G10,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G13,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G14,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G15,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G16,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G17,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G18,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G19,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G2,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G20,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G21,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G22,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G23,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G24,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G25,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G26,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G27,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G28,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G29,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G3,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G30,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G31,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G32,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G33,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G34,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G35,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G36,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G37,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G38,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G39,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G4,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G40,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G41,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G42,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G43,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G44,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G45,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G46,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G47,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G48,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G49,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G5,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G50,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G51,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G52,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G53,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G54,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,G55,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G56,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G57,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G58,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G59,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G60,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G61,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G62,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G63,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G64,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G65,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G66,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G67,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G68,NORMAL,1,1.3,60,140,1.0
2025/09/01,CHA003,GONDOLA,G6,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,G9,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA003,GONDOLA,GP11,HOT&NEW,1,1.3,90,120,1.0
2025/09/01,CHA003,GONDOLA,GP12,HOT&NEW,1,1.3,90,120,1.0
2025/09/01,CHA003,ISLAND_DISPLAY,IP1,PROMOTION,1,1.0,284,100,3.0
2025/09/01,CHA003,PALLET_DISPLAY,P1,NORMAL,1,1.0,560,100,6.0
2025/09/01,CHA003,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1,1.3,40,100, -   
2025/09/01,CHA003,TREE_DISPLAY,TREE_HW,NORMAL,1,1.1,120,100,1.0
2025/09/01,CHA003,TREE_DISPLAY,TREE_LOL1,NORMAL,1,1.5,35,100, -   
2025/09/01,CHA003,TREE_DISPLAY,TREE_LOL2,NORMAL,1,1.5,35,100, -   
2025/09/01,CHA003,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1.0,157,50,1.0
2025/09/01,CHA003,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.1,120,100,1.0
2025/09/01,CHA003,WALL_SHELF,W1,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W10,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W11,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W12,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W13,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W14,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W15,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W16,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W17,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W18,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W19,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W20,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W21,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W22,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W23,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W24,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W25,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W26,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W27,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W28,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W29,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W3,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W30,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W31,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W32,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W33,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W34,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W35,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W36,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W37,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W38,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W39,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W4,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W40,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W41,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W42,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W43,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W44,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W45,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W46,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W47,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W48,NORMAL,1,1.3,60,220,1.0
2025/09/01,CHA003,WALL_SHELF,W49,NORMAL,1,1.3,60,220,1.0
2025/09/01,CHA003,WALL_SHELF,W5,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W6,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W7,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W8,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,WALL_SHELF,W9,NORMAL,1,1.3,120,230,3.0
2025/09/01,CHA003,GASHAPON_DISPLAY,GM1,NORMAL,1,1.0,448,127,6.0
2025/09/01,CHA015,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.8,150,70,1.0
2025/09/01,CHA015,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.8,105,90,1.0
2025/09/01,CHA015,FLOOR,FLOOR,NORMAL,1,1.0,640,100,6.0
2025/09/01,CHA015,GONDOLA,G10,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G11,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G12,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G13,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G14,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G15,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G16,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G17,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G18,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G19,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G20,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G21,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G22,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G23,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G24,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G25,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G26,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G3,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G4,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G5,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G6,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G7,NORMAL,1,1.3,120,120,1.0
2025/09/01,CHA015,GONDOLA,G8,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,G9,NORMAL,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,GP1,HOT&NEW,1,1.3,90,120,1.0
2025/09/01,CHA015,GONDOLA,GP2,HOT&NEW,1,1.3,90,120,1.0
2025/09/01,CHA015,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1,1.3,40,100, -   
2025/09/01,CHA015,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1.0,157,50,1.0
2025/09/01,CHA015,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.1,120,100,1.0
2025/09/01,CHA015,TREE_DISPLAY,TREE_LOL,NORMAL,1,1.5,35,100, -   
2025/09/01,CHA015,WALL_SHELF,W1,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W10,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W11,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W12,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W13,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W14,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W15,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W16,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W17,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W18,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W19,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W2,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W20,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W21,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W3,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W4,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W5,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W6,NORMAL,1,1.3,90,180,2.0
2025/09/01,CHA015,WALL_SHELF,W7,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W8,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,W9,NORMAL,1,1.3,120,180,2.0
2025/09/01,CHA015,WALL_SHELF,WH1,NORMAL,1,1.3,80,100,1.0
2025/09/01,CHA015,WALL_SHELF,WH2,NORMAL,1,1.3,80,100,1.0
2025/09/01,CHA015,WALL_SHELF,WH3,NORMAL,1,1.3,80,100,1.0
2025/09/01,CHA017,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.8,130,110,1.0
